14796854,2300027884,2222410107404,CAMISA BEA ML MNO,0,1,2690.00,0.00,2690.00
14796854,2300027884,2252394207403,SW CLARA RAYADA 67737 MARINO ELLIOT,0,1,3590.00,0.00,3590.00
13660505,2300027885,1202416804406,CINTURON BESTA CHOCO P40,0,1,990.00,0.00,990.00
27082779,2300027886,1252206617204,SWEATER V-NECK ROMBO GRANDE BASE GRIS MELANGE OSCU,0,1,2025.00,0.00,2025.00
16760001,2300027887,1202220409900,MOCHILA RECOLETA NEGRO,0,1,6000.00,0.00,6000.00
5172962,2300027888,2212470119101,BUZO BORD CALA BORDO,0,1,3090.00,0.00,3090.00
5172962,2300027888,T105180000003,SW FTSIA LW H  03,0,1,2990.00,0.00,2990.00
6134864,2300027889,1292353402743,ZAPATILLA BAJA CORTOS SUELA,0,1,3400.00,0.00,3400.00
11179690,2500017473,1222408411806,CAMISA BTAG DENIM MICROPNT BURNETT,0,1,2690.00,0.00,2690.00
11179690,2500017473,1262386817206,OUTERWEAR  SM BIGBRO GREY MEL,0,1,3990.00,0.00,3990.00
28749231,2500017474,1212396807406,FULL ZIP SEMIEQ UNIV MNO-KMF310,0,1,3290.00,0.00,3290.00
28749231,2500017474,1212396911106,FULL ZIP EQ UNIV HARVARD GRIS-KMF604,0,1,3290.00,0.00,3290.00
20721311,2500017475,2292306309936,BOTITA AUDREY CUERO NEGRO,50,1,1555.00,0.00,777.50
60463313,2500017476,1202417709906,CINTURON ROONEY FLOR PLENA NEGRO,0,1,890.00,0.00,890.00
60463313,2500017476,1212435007404,POLO ALCANTARA ML MNO MGE,0,1,1890.00,0.00,1890.00
60463313,2500017476,1220104509905,CAMISA ML BLUE TAG ST POP BLACK 05,0,1,2490.00,0.00,2490.00
60463313,2500017476,1222408700404,CAMISA COL BULLRICH PARRIS ML,0,1,2990.00,0.00,2990.00
60463313,2500017476,1222424705603,CAMISA REGULAR LISA DUCK GREEN,0,1,2490.00,0.00,2490.00
21938893,3600015277,2212402009902,BUZO BORDADO M-L CATERINA NGO,30,1,3090.00,0.00,2163.00
21938893,3600015277,2212402109903,CAMISOLA DETALLE BOTONES TANIA M-L NGO,30,1,2690.00,0.00,1883.00
21938893,3600015277,2212402609904,REMERON LANILLA FLAME EDLYN M-L NGO,30,1,1990.00,0.00,1393.00
21938893,3600015277,2212402628904,REMERON LANILLA FLAME EDLYN RAYADO M-L CEL-CRUDO,30,1,1990.00,0.00,1393.00
21938893,3600015277,2212403809904,T-S BASICA MANGA CON RECORTE TRINIDAD M-L NGO,30,1,2090.00,0.00,1463.00
21938893,3600015277,2222410652503,CAMISA EDA RAY ANCHA ROSA-BCO-MNO,30,1,2690.00,0.00,1883.00
21938893,3600015277,2250071609904,SW V-NECK ML BASICO ALG NEGRO,30,1,2950.00,0.00,2065.00
21938893,3600015277,2252393617204,SW VNECK CASHMERE ELSIE 67731 GRIS,30,1,3290.00,0.00,2303.00
21938893,3600015277,2252395500804,CARDIGAN CAMILLE M/REVES 67751 BEIGE,30,1,2890.00,0.00,2023.00
21938893,3600015278,1202416604406,CINTURON DESGASTADO BOOM CHOCO,30,1,990.00,0.00,693.00
21938893,3600015278,2202318809900,FICHERO C/ VOLANTE 2975 NEGRO,30,1,2590.00,0.00,1813.00
21938893,3600015278,2202423102706,CINT GASTADO 35MM SUELA,30,1,950.00,0.00,665.00
21938893,3600015278,2202430386400,GONDOLA CON COLG FLECO METALIZADO,30,1,5290.00,0.00,3703.00
21938893,3600015278,2262433862204,CAMPERA S/C CANELON  ELISA CHAMP,30,1,4900.00,0.00,3430.00
21938893,3600015278,2262434209904,CAMPERA COST RIB ESTELLA NGO,30,1,6500.00,0.00,4550.00
24686796,3600015279,1222425000103,CAMISA NEW WRINKLE EST BCO,0,1,2590.00,0.00,2590.00
7594439,3600015280,2252208409903,SWEATER AMERICANA BASICA NEGRO,30,1,1350.00,0.00,945.00
7594439,3600015280,2252394304002,SW CLARISE  M C/FRUNCE 67738 CAMEL,30,1,3490.00,0.00,2443.00
31651972,3600015281,2222327907303,CAMISOLA CARMEN BORDADA RAYA AZUL – BCO,0,1,2890.00,0.00,2890.00
11836853,3600015282,1252209907402,SWEATER CUELLO SMOKING MARINO,30,1,2445.00,0.00,1711.00
93263391,3600015283,1212204107403,CAMPERITA BASICA ML MARINO,50,1,1640.00,0.00,820.00
12924594,3600015284,2221841128904,CAMISA BEA MANGA ¾  CELESTE,50,1,1990.00,0.00,995.00
12924594,3600015284,2221994158404,CAMISA DENIM C/BOLSILLOS IVY INDIGO AZUL,50,1,1990.00,0.00,995.00
22720572,4000030607,1202210207200,BUFANDA BABY ALPACA FRANCIAAZ8497,0,1,1190.00,0.00,1190.00
15125940,4000030608,1212400109904,POLO 1951 JERSEY  M-L NGO,0,1,1650.00,0.00,1650.00
5263812,4000030609,1232408407340,JEAN REGULAR RHETT AZUL COSCURO,0,1,2490.00,0.00,2490.00
26330357,4000030610,1222408300605,CAMISA  FTSIA MICROPRINT FLOR ROBSON,0,1,2690.00,0.00,2690.00
26330357,4000030610,1222408302205,CAMISA  FTSIA RAYA PULSE,0,1,2690.00,0.00,2690.00
26330357,4000030610,1252208507403,SWEATER CUELLO POLO CELIO B.T. MARINO,0,1,1955.00,0.00,1955.00
30688476360,4200001062,1262232607448,SACO B.T.PANA ESPIGADA BENEDICT MARINO-AZULINO,0,1,1990.00,0.00,1990.00
30688476360,4200001063,T105120000001,SW LW H  01,50,1,2990.00,0.00,1494.99
4109136,4200056096,1212435117204,POLO MC BASILEA GRIS MGE,50,1,1490.00,0.00,745.00
24686796,4200056097,1212335600105,POLO BASICA 1950 BLANCO,50,1,1490.00,0.00,745.00
10495968,4200056098,1222386000904,CAMISA FTSIA ML OUT(1025) AZ-BCO,50,1,2690.00,0.00,1345.00
10495968,4200056098,1232389144840,JEAN CLASICO LM  AZUL EST,50,1,2690.00,0.00,1345.00
10495968,4200056098,T105120000004,SW LW H  04,50,1,2990.00,0.00,1495.00
16226656,4200056099,2232411328934,JEAN WENDY CELESTE,50,1,1950.00,0.00,975.00
16226656,4200056099,2262219004003,TAPADO PAÑO ABIES CRUZADO CAMEL,50,1,5790.00,0.00,2895.00
32272555,4200056100,1029783904005,CAMISA EQ POLO WORLD CUP POP COBALT 5,50,1,3590.00,0.00,1795.00
4698500,4200056101,1222417200104,CAMISA SITO ML,50,1,2690.00,0.00,1345.00
4698500,4200056101,1222433600704,CAMISA FTSIA ML PRINCIPE GALES OZZY,50,1,2690.00,0.00,1345.00
4698500,4200056101,2232330807328,JEAN SKINNY TERESA AZUL ESTATICO,50,1,1950.00,0.00,975.00
4698500,4200056101,T105180000002,SW FTSIA LW H  02,50,1,2990.00,0.00,1495.00
37905779,4200056102,1262232400448,SACO B.T.FANTASÍA CUADRO GRANDE BUSHMILL BEIGE-CEL,0,1,1990.00,0.00,1990.00
20282634,4200056103,2231848641630,JOGGER JEAN LINDA AZUL LOCALIZADO,20,1,1950.00,0.00,1565.13
20282634,4200056103,2262417209903,CAMPERA DEYSI NEGRO,20,1,2990.00,0.00,2399.87
24686796,4200056104,2212387505602,CAMPERA C/RECORTE OUT VERDE,0,1,650.00,0.00,650.00
22858486,4200056105,1212335709903,POLO BASICA 1951 NEGRO,50,1,1490.00,0.00,745.00
22858486,4200056105,T105180000003,SW FTSIA LW H  03,50,1,2990.00,0.00,1495.00
37534791,4200056106,1212411209903,POLO STALK MC NEGRO,50,1,1490.00,0.00,745.00
12416997,4200056107,1222408303304,CAMISA  FTSIA RAYA RIAAN,50,1,2690.00,0.00,1345.00
13806945,4200056108,1221993001905,CAMISA M/L BLUE TAG BLAZE – RAYA BASE BLANCO-RAYA,50,1,2690.00,0.00,1345.00
13806945,4200056108,T105120000005,SW LW H  05,50,1,2990.00,0.00,1495.00
24915099,4200056109,1222344407404,CAMISA LISA B.DOWN M/L MARINO,50,1,2690.00,0.00,1345.00
14480535,4200056110,1222345004905,CAMISA FTSIA M/L RAINESS,50,1,2690.00,0.00,1345.00
4544735,4200056111,1212432707205,POLO PK MC 1512 FRANCIA,50,1,1490.00,0.00,745.00
32862875,4200056112,1212335700102,POLO BASICA 1951 BLANCO,50,1,1490.00,0.00,745.00
32862875,4200056112,1212336214902,POLO DIFERENCIADA MEDITERRANEAN NEGRO,50,1,1490.00,0.00,745.00
32862875,4200056112,1212409317202,POLO JS RAYADO GRIS MGE- BLANCO,50,1,1490.00,0.00,745.00
7811469,4200056113,T105120000003,SW LW H  03,50,1,2990.00,0.00,1495.00
29318905,4200056114,1222411600105,CAMISA POP ML BLANCO,50,1,2690.00,0.00,1345.00
18824697,4200056115,1202422204400,BILLETERA C/ LINEA CHOCOLATE,0,1,650.00,0.00,650.00
17796150,4200056116,1202422202700,BILLETERA C/ LINEA SUELA,0,1,650.00,0.00,650.00
17796150,4200056116,1262385705604,CAMPERA AARON VERDE OSCURO,0,1,2990.00,0.00,2990.00
6564022,4200056117,1222358407306,CAMISA C-MAO B.TAG ACAPULCO AZULINO EST AZUL,50,1,2690.00,0.00,1345.00
6564022,4200056117,1232351600140,JEAN BIANCO BLANCO BLANCO,50,1,2690.00,0.00,1345.00
6564022,4200056117,2222387830105,HANNA FTSIA OUT FLOR ROSA,50,1,1990.00,0.00,995.00
26738289,4200056118,1232352544842,JEAN BUNNTY AZUL ESTÁTICO AZUL ESTÁTICO,50,1,2690.00,0.00,1345.00
26738289,4200056118,2231848409928,JEGGING JENNY NEGRO,50,1,1950.00,0.00,975.00
26738289,4200056118,2232407107328,JEAN OXFORD CALLISTA AZUL GAST,50,1,1950.00,0.00,975.00
6564022,4200056120,1262305348905,JKT EXPLORER SAND,0,1,2990.00,0.00,2990.00
17546814,4200056121,1212335709905,POLO BASICA 1951 NEGRO,50,1,1490.00,0.00,745.00
24802527,4200056122,T105180000004,SW FTSIA LW H  04,50,1,2990.00,0.00,1495.00
18058302,4200056124,2232330913025,JEGGING LARA KHAKI,50,1,1950.00,0.00,975.00
18058302,4200056124,2232330913027,JEGGING LARA KHAKI,50,1,1950.00,0.00,975.00
7375347,4200056125,1221993000803,CAMISA M/L BLUE TAG BRYAN – MICRO RAYA BLANCO-CELE,50,1,2690.00,0.00,1345.00
7375347,4200056125,2252206700403,SWEATER POLERA LINKS LINKS CRUDO,50,1,2690.00,0.00,1345.00
35599441,4200056126,2261991909901,CAMPERA LOREN NEGRO,0,1,2990.00,0.00,2990.00
24686796,4200056127,1212335700103,POLO BASICA 1951 BLANCO,0,1,1490.00,0.00,1490.00
24686796,4200056127,1212338507404,POLO PCS 1950 SLIM MARINO,0,1,1490.00,0.00,1490.00
13103037,4200056128,1221992589506,CAMISA LISA ML BLUE TAG RIVER BLUE,50,1,2690.00,0.00,1345.00
13103037,4200056128,2211996309903,T-SHIRT DAISY FRENTE WAFFLE NEGRO,50,1,850.00,0.00,425.00
24218320,4200056130,1242235013046,PANTALÓN CHINO BÁSICO KHAKI,50,1,2190.00,0.00,1095.00
36087441,4200056132,1212435107404,POLO MC BASILEA MARINO,50,1,1490.00,0.00,745.00
38650126,4200056133,2222410628903,CAMISA EDA RAY ANCHA CEL-BCO-MNO,50,1,1990.00,0.00,995.00
38650126,4200056133,T205180000002,SW FTSIA LW M  02,50,1,2690.00,0.00,1345.00
24979552,4200056134,1252237409900,BUFANDA PUNTO LISO NEGRO,36,1,750.00,0.00,477.65
24979552,4200056134,2221994300103,CAMISOLA LARGA IRIS BLANCO,36,1,1990.00,0.00,1267.35
13147059,4400023557,1252390963404,SW FULLZIP RAY DOBLE CUELLO 65742 TOPO-BEIGE,20,1,3690.00,0.00,2952.00
13147059,4400023557,2222411227402,CAMISA MC CECILE OFF WHITE,20,1,2390.00,0.00,1912.00
13852385,4400023558,1222408301904,CAMISA  FTSIA RAYA PEAK,20,1,2690.00,0.00,2152.00
20010148,4400023559,1262386207405,PARKA ML PK OLIVER 3.0 NAVY,0,1,4990.00,0.00,4990.00
24686796,4400023560,2232407007326,JEAN SKINNY C-BORD COLETTE AZUL LAVADO LOC,0,1,2690.00,0.00,2690.00
16581589,4400023561,1212399417205,POLO 1950 PIQUE STRETH M-C GRIS MGE,20,1,1390.00,0.00,1112.00
16581589,4400023561,1262386809905,OUTERWEAR  SM BIGBRO BLACK,20,1,3990.00,0.00,3192.00
11864984,4400023562,1252209907404,SWEATER CUELLO SMOKING MARINO,0,1,2445.00,0.00,2445.00
12900863,4400023563,2262434009901,CAMPERA LGA CANEL VERT  EMILIA NGO,20,1,6900.00,0.00,5520.00
27215553,4400023564,1222408301104,CAMISA  FTSIA C/BOLSILLO ROSER,20,1,2690.00,0.00,2152.00
20133227440,4600000152,2252394600404,POLERA CAMILA DIAGONAL 67741 CRUDO GREGGIO,0,1,3790.00,0.00,3790.00
32989433,4600010660,2252395500802,CARDIGAN CAMILLE M/REVES 67751 BEIGE,10,1,2890.00,0.00,2600.00
10126616,4600010661,1262386207405,PARKA ML PK OLIVER 3.0 NAVY,0,1,4990.00,0.00,4990.00
24686796,4600010663,1252392307405,CAMPERA BAXTER 67714 MARINO,0,1,3890.00,0.00,3890.00
4400399,4600010664,2222412209903,CAMISA CASH BORD NGO CALINA,15,1,3490.00,0.00,2966.50
4400399,4600010664,2242433109902,PANTALON BODA BONNA NEGRO,15,1,2990.00,0.00,2541.50
23678870,4600010665,1262386214906,PARKA ML PK OLIVER 3.0 FOG MEL,50,1,4990.00,0.00,2495.00
33490207,4600010666,2222410100103,CAMISA BEA ML BCO,0,1,2690.00,0.00,2690.00
21452405,4600010667,1222408411105,CAMISA BTAG MICROPNT BROSNAN,0,1,2690.00,0.00,2690.00
12953511,4600010668,1222408300405,CAMISA  FTSIA MICROPRINT RUSSO,0,1,2690.00,0.00,2690.00
24686796,4600010669,2232406907327,JEAN RECTO ERICA AZUL MED C/BIGOTES,0,1,2490.00,0.00,2490.00
17546830,4600010670,2222409912501,CAMISA BEA LISA TEA ROSE,0,1,2590.00,0.00,2590.00
7618404,4600010672,2262433809904,CAMPERA S/C CANELON  ELISA NGO,0,1,4900.00,0.00,4900.00
24686796,4600010673,1202422509900,BILLETERA BRUCE SUELA - NGO,0,1,990.00,0.00,990.00
10126616,4600010674,1262386207405,PARKA ML PK OLIVER 3.0 NAVY,0,1,4990.00,0.00,4990.00
12439768,4600010676,1202424504300,MOCHILA VINTAGE MARRON MARRON,0,1,4590.00,0.00,4590.00
14332104,4600010678,1212399858406,POLO INDIGO BLUE TAG M-C INDIGO,10,1,1790.00,0.00,1611.00
14332104,4600010678,1212400511105,RUGBY RAYADO ESCUDO MNO-RUBY WHINE,10,1,2790.00,0.00,2511.00
14332104,4600010678,1232408007336,JEAN REGULAR RAE ESTÁTICO ESTAT,10,1,2290.00,0.00,2061.00
14332104,4600010678,1262386407405,CAMPERA TELA JKTBZ TRAP NAVY,10,1,4990.00,0.00,4491.00
25476457,4600010679,1252390117204,SW CNECK RILEY BÁSICO 595 GRIS,0,1,2490.00,0.00,2490.00
11342515,4600010681,1232407809932,JEAN BLUE TAG BENNETT NGO,10,1,2690.00,0.00,2421.00
11342515,4600010681,1232408507432,JEAN BLUE TAG BAKER AZUL EST,10,1,2490.00,0.00,2241.00
24686796,4600010682,1202422102700,BILLETERA C/ TRABA SUELA,0,1,990.00,0.00,990.00
31584084,4600010684,2212402356802,POLITO BLONDIE ML GUINDA,0,1,1490.00,0.00,1490.00
37171393,4600010685,1212399407403,POLO 1950 PIQUE STRETH MELANGE M-C MNO,0,1,1390.00,0.00,1390.00
20784634,4600010686,1262386407405,CAMPERA TELA JKTBZ TRAP NAVY,10,1,4990.00,0.00,4491.00
20744583,4600010687,1292353302741,ZAPATO ABOTINADOPICADO  SPIKE SUELA,20,1,4990.00,0.00,3992.00
16606710,4800005302,1262386589404,CAMPERA TELA JKT TRAP DK OLIVE,15,1,4990.00,0.00,4241.01
16606710,4800005302,T105160000003,SW CAMP LW H  03,15,1,3990.00,0.00,3391.11
90667,4800005303,1262386809905,OUTERWEAR  SM BIGBRO BLACK,0,1,3990.00,0.00,3990.00
23061153,4800005304,1222408300507,CAMISA  FTSIA MICROPRINT RADNER,0,1,2690.00,0.00,2690.00
5334669,4800005305,1222408302905,CAMISA  FTSIA RAYA ROUX,0,1,2690.00,0.00,2690.00
27639692,4800005306,1262386414905,CAMPERA TELA JKTBZ TRAP FOG,0,1,4990.00,0.00,4990.00
16432326,4800005307,1222408411103,CAMISA BTAG MICROPNT BROSNAN,15,1,2690.00,0.00,2286.00
10754382,4800005309,1222408301103,CAMISA  FTSIA C/BOLSILLO ROSER,0,1,2690.00,0.00,2690.00
7755800,4800005310,1222424900103,CAMISA BLUE TAG LISA BCO,0,1,2490.00,0.00,2490.00
24686796,5200075467,1252390917202,SW FULLZIP RAY DOBLE CUELLO 65742 GRIS-BEIGE,0,1,3690.00,0.00,3690.00
6402275,5200075468,1202416602704,CINTURON DESGASTADO BOOM SUELA,0,1,990.00,0.00,990.00
26052619,5200075469,2222413009902,CAMISA PUÑO ALTO NGO PARIS,0,1,2290.00,0.00,2290.00
24686796,5200075470,1222408411002,CAMISA BTAG VICHY TRICOL BRONCO,0,1,2690.00,0.00,2690.00
29775555,5200075471,1262386207406,PARKA ML PK OLIVER 3.0 NAVY,0,1,4990.00,0.00,4990.00
24686796,5200075472,1262386207406,PARKA ML PK OLIVER 3.0 NAVY,0,1,4990.00,0.00,4990.00
4619313,5200075473,2262434000802,CAMPERA LGA CANEL VERT  EMILIA BEIGE,0,1,6900.00,0.00,6900.00
5334741,5200075474,1202395705600,CAP SEMI EQUIPO LEOPARD VERDE ING-KHAKY,0,1,890.00,0.00,890.00
5334741,5200075474,1202395907400,CAP SEMI EQUIPO LMPC 1986 MNO-BEIGE,0,1,890.00,0.00,890.00
41989670,5200075475,1222345000705,CAMISA FTSIA M/L ROC,0,1,2690.00,0.00,2690.00
5169181,5200075477,1202417709904,CINTURON ROONEY FLOR PLENA NEGRO,0,1,890.00,0.00,890.00
17457215,5200075478,1222408300203,CAMISA  FTSIA MICROPRINT RUFUS,0,1,2690.00,0.00,2690.00
17457215,5200075479,2222411500802,CAMISOLA CINTRA BEIGE,0,1,2890.00,0.00,2890.00
36407715,5200075480,1222408410704,CAMISA BTAG EST ANCLA BROOKE,0,1,2690.00,0.00,2690.00
6726794,5200075481,1212399407404,POLO 1950 PIQUE STRETH MELANGE M-C MNO,0,1,1390.00,0.00,1390.00
6726794,5200075481,2292362302739,ZAPATILLA BAJA CORTOS SUELA,0,1,3400.00,0.00,3400.00
93993698,5200075482,1252392307302,CAMPERA BAXTER 67714 AZUL,0,1,3890.00,0.00,3890.00
24686796,7700000060,1202422204400,BILLETERA C/ LINEA CHOCOLATE,0,1,650.00,0.00,650.00
29767998,8900002962,2262434009902,CAMPERA LGA CANEL VERT  EMILIA NGO,0,1,6900.00,0.00,6900.00
23248027,8900002963,1262386207406,PARKA ML PK OLIVER 3.0 NAVY,15,1,4990.00,0.00,4241.00
34718460,8900002964,1222411600102,CAMISA POP ML BLANCO,0,1,2490.00,0.00,2490.00
40301896,8900002965,1242413800550,PANTALÓN MICROPRINT PA PAULO,0,1,2850.00,0.00,2850.00
14760890,8900002966,1159860000008,PERFUME HOMBRE OUD 100ML,0,1,850.00,0.00,850.00
42145841,9200004087,1222408411604,CAMISA BTAG MICRORAYA AZUL BRANDT,0,1,2690.00,0.00,2690.00
11626177,9200004088,1212400511104,RUGBY RAYADO ESCUDO MNO-RUBY WHINE,25,1,2790.00,0.00,2092.50
27807311,9200004090,1232389144834,JEAN CLASICO LM  AZUL EST,25,1,2290.00,0.00,1717.50
22467584,9200004091,1252205853703,SWEATER FULL ZIPPER DOBLE CUELLO FOG,25,1,2240.00,0.00,1680.00
24686796,9200004094,1222408410202,CAMISA BTAG MICROPNT BICOL BANNING,0,1,2690.00,0.00,2690.00
18122824,9200004095,1222408410302,CAMISA BTAG PRINT FLOR GDE BEACH,15,1,2690.00,0.00,2286.50
18122824,9200004095,1222408411202,CAMISA BTAG EST AVE BIRD,15,1,2690.00,0.00,2286.50
